,CAPUTLG3311A2S,IPB52300S,IPCONGD,IPDCONGD,IPG211S,IPG311A2S,IPG321S,BOXRSA,CEXRSA,CHXRSA,DNXRSA,LXXRSA,MIXRSA,MNXRSA,NYXRSA,PHXRSA,POXRSA,SDXRSA,SFXRSA,SPCS10RSA,TPXRSA,WDXRSA,FLTOTALSL,NONREVSL,REVOLSL,COREFLEXCPIM159SFRBATL,CORESTICKM157SFRBATL,CORESTICKM158SFRBATL,CORESTICKM159SFRBATL,CORESTICKM679SFRBATL,CPIEALL,CPIEHOUSE,CWSR0000SA0,FLEXCPIM679SFRBATL,IA001176M,IA001260M,MEDCPIM094SFRBCLE,MEDCPIM157SFRBCLE,MEDCPIM158SFRBCLE,MEDCPIM159SFRBCLE,PCEPI,PCEPILFE,PCETRIM12M159SFRBDAL,PCETRIM1M158SFRBDAL,PCETRIM6M680SFRBDAL,STICKCPIM157SFRBATL,STICKCPIM159SFRBATL,STICKCPIXSHLTRM159SFRBATL,TRMMEANCPIM158SFRBCLE,BUSLOANS,CONSUMER,DPSACBM027SBOG,LOANINV,LOANS,REALLN,TLAACBM027SBOG,USGSEC,LNS11300036,LNS11300060,LNS11324230,M2REAL,RMFSL,STDSL,LNS14000001,LNS14000002,LNS14000024,LNS14000031,LNS14024887
2009-03-01,-0.7959964988868378,-0.07309353665987128,-0.10093355751490751,-0.31517480443372303,0.020271785848323454,-0.015013787036100013,-0.35799573303452537,-0.0805220168009102,-0.09123773026037174,-0.1981696408725453,-0.055494027238562005,-0.2515903553709373,-0.3373069196386389,-0.25614537805913073,-0.12088005485842857,-0.44541994498562953,-0.16451809213055046,-0.24911957817308839,-0.3542622435850129,-0.203827866223528,-0.25087226424550657,-0.2008860092813345,-15.70489,0.0058054424933553506,-0.03224145527991418,-0.94284166,0.173205,2.09837,2.4535819,2.13207,-0.0008586967420107783,0.00905691298240896,-0.010187057425449453,2.3742181,0.003376480416605432,0.004790428322632323,0.02450178201840192,0.157650000000009,1.90828983085518,-0.1837272852362436,-0.00527138615734124,0.007595666180310268,2.14,1.59,-0.3887516271344238,0.167937,-0.059530398931936124,0.009306597634178626,0.39069788183681,0.02718513376483145,0.09517298947927078,0.0654692115589004,0.038992410902313424,0.037037038882239415,0.047665943989313675,0.08091789771847857,0.1357411464435021,0.29999999999999716,-0.7000000000000028,0.6000000000000014,0.09353701050438268,-0.003912750761229766,144.29999999999995,0.6234672599219553,0.4187103348581849,0.5658077581833441,0.6072047507592204,0.36974702550608507
2009-04-01,-0.8397638881726373,-0.07919681932522149,-0.09770618689273913,-0.2891513146685476,0.02132915156261106,-0.016469671602522773,-0.35321841522099895,-0.07857439050483794,-0.11020004431552533,-0.2013129610398492,-0.05082888351096404,-0.23871319045457895,-0.31613373692075974,-0.24496082787052575,-0.12851243455666594,-0.43469307088905573,-0.1731586286640887,-0.22337413977572496,-0.32750957987404217,-0.19574265887533215,-0.23901451306356947,-0.1835227047876682,-6.85485,-0.0002472624637057663,-0.0378855392106594,0.22555404,0.131114,1.5847585,2.3761457,1.8496676,-0.004279662603281942,0.005614101953858253,-0.011364358049188894,1.0725806,0.006741598566919471,0.005984458315239749,0.02419160721938951,0.153789999999998,1.86117019943739,-0.19303401222431504,-0.005691907808367702,0.009236389128081335,2.08,1.6,-0.3333275799417412,0.145632,-0.09912515290737878,-0.02116234023385477,0.8674296779761279,0.0010155938792912877,0.07475851068662287,0.06800680614028742,0.03349548807329583,0.029175930330261224,0.04801849021163562,0.08566759135923263,0.13350877798369432,0.5999999999999943,-0.29999999999999716,0.7999999999999972,0.08966852666300795,-0.042617598158514625,124.90000000000009,0.6638767982598321,0.4595323293784399,0.6466271649250523,0.7166776779701394,0.41751344662433887
2009-05-01,-0.7705020156539666,-0.07484969130427466,-0.10495392084179045,-0.3220198623111976,0.03714173052910219,-0.005450655427774009,-0.3480766975159062,-0.07372656703587754,-0.06479798548064242,-0.18924833237277205,-0.048011753834461324,-0.22132427379971542,-0.28912249795590306,-0.24171577361516494,-0.12479984392118926,-0.41904556924450453,-0.17815454048376367,-0.20519342318044131,-0.30466312190981615,-0.18256583031198037,-0.23352323461762126,-0.16166976480148776,-11.76223,0.0016409313386143154,-0.05325129529467798,0.1108957,0.141278,1.7085657,2.2888288,1.7969963,-0.00967845970291581,0.00015274804675780018,-0.015688955421410355,-1.371445,0.004489345362594932,0.002389487397381096,0.023235389904794346,0.1071800000000069,1.29376893720741,-0.23692156693869093,-0.00893189919347126,0.008189401880978053,1.99,1.37,-0.3465648370084372,0.132696,-0.16830544814852189,-0.14870775267876035,0.873477511257903,-0.014733067410139356,0.06359802864011144,0.08651582797238788,0.038692403105610396,0.03320134370023453,0.060575996452373104,0.09234117486357718,0.1273381236036224,-1.3999999999999915,-0.19999999999998863,1.2000000000000028,0.0994347009448937,-0.0533763638566489,109.29999999999995,0.6380874033769179,0.4307829160924541,0.5947071077466926,0.6233514186244036,0.3029495445825696
2009-06-01,-0.6741925579052217,-0.08088509909856345,-0.1070108571093833,-0.339728265267353,0.02709645444194919,0.0024848701829736086,-0.3019607154876045,-0.06235870633048979,-0.03325802478614737,-0.18590309920476145,-0.038451185744865946,-0.19656631808423342,-0.2678309302622264,-0.22066479117800597,-0.12323077830369744,-0.3812773300411516,-0.1655485975020321,-0.174260613394285,-0.25080316286111337,-0.164227157982757,-0.21998149208567241,-0.1328695832593887,-18.53537,-0.009023151522038475,-0.05668690648679675,0.21488522,0.114871,1.3871983,2.0898948,1.5600879,-0.011659365079235151,-0.00438725413703267,-0.0173768000003367,14.080376,0.0033613477027047978,0.0011911853701525033,0.020551481772542957,0.0627700009999899,0.75584590889346,-0.38261589370554105,-0.01023848173042552,0.007175651843898123,1.86,1.42,-0.33323860405414807,0.112182,-0.3064061328048103,-0.2968527996533312,1.5371241301011005,-0.04221068162451935,0.05093884561309281,0.09200342865046984,0.03758597280408971,0.025856112866017966,0.05955394641510914,0.08354722767009726,0.14557604061587526,-1.5,-0.19999999999998863,0.8999999999999986,0.10046122044288985,-0.0756485164349483,88.79999999999995,0.6029960835656478,0.4485486942444763,0.58551651636758,0.5398733092062216,0.33314444652853803
2009-07-01,-0.5500750738240825,-0.055526348588958996,-0.0875050818726919,-0.2186381757626945,0.01884547804081027,-0.008495710763980036,-0.29575390885114494,-0.05341287741789458,-0.01588991921870786,-0.15846158013373834,-0.030758297461861872,-0.16167449538523648,-0.24094717286525302,-0.18816987885487535,-0.11122849009004732,-0.33574468658262013,-0.15110135242767342,-0.1318048485697858,-0.20010655509410924,-0.13853859103197141,-0.2063391665596983,-0.10444698315542489,-0.62043,-0.009958432917289706,-0.05879294418216929,-0.06048281,0.110976,1.3398711,1.9228669,1.478413,-0.018237173661126427,-0.012046676163270043,-0.025453055611471598,12.342371,0.0033575856948457883,0.0011883542693791327,0.017396594920040087,0.0104799999999905,0.125832513392354,-0.5820484736373327,-0.014768613045404777,0.006236342822531604,1.62,0.34,-0.6364211991591677,0.109363,-0.42730497679357327,-0.43619732859545546,-0.1055489054134,-0.080322329679829,0.033293597633299754,0.08811622107548978,0.030855317192626686,0.012260711199171936,0.056060327467488236,0.06761948524829542,0.16256982656227326,-1.2999999999999972,-0.29999999999999716,0.5,0.10239855352110716,-0.10440358293028229,50.0,0.5268259651124316,0.4485486942444763,0.5455111817538809,0.4274440148269396,0.2821110274023253
2009-08-01,-0.45415451163829434,-0.04432593971356891,-0.060267940308504464,-0.16080623699073993,0.04522733649863486,0.005783891214520054,-0.25624677460079326,-0.04553605824776241,-0.03146515153484941,-0.14184105802875457,-0.020133036840356056,-0.12778585957219324,-0.2114523943280373,-0.14964131326372954,-0.10331393096256569,-0.2894462225742993,-0.13504497511870994,-0.09292710547615535,-0.13664952884017278,-0.11408719041865201,-0.19768109464295414,-0.08032592777460046,-8.72896,-0.008993515613267,-0.06642328537632824,0.14585652,0.101844,1.2289914,1.7701932,1.3186653,-0.013408660242479442,-0.010539154309629595,-0.019158088050565958,15.288624,0.004469281182296392,0.0023724803536300243,0.01632550978918701,0.134459999999992,1.6255061079099,-0.6660972313998814,-0.011062158392555865,0.006488345480063273,1.6,1.4,-0.6734226752121666,0.106751,-0.5241672171553904,-0.5749141093067274,1.47872842421488,-0.10447650938525221,0.024378932212236748,0.09169093063236922,0.02656615668146678,-0.00025040495342132374,0.04932828567119074,0.06328241176395366,0.18420055091346565,-1.7999999999999972,-0.4000000000000057,0.29999999999999716,0.0956623005700763,-0.12926534000377465,-6.2999999999999545,0.5296941080703734,0.34130316389087856,0.4813031844996689,0.45802743819902014,0.32329970806467445
2009-09-01,-0.30838818031464754,-0.011108940353747876,-0.04464178511765393,-0.10799210228838518,0.2276414981464181,-0.003255511679347123,-0.21799817359465923,-0.03484052923156966,-0.03845937142583633,-0.11797012433355647,-0.011464020355264282,-0.09400689679035512,-0.17902940737568152,-0.11924358152996195,-0.09524879247310558,-0.24591990791044793,-0.12564014048665317,-0.05833240992351918,-0.08223941632840148,-0.08998567000524904,-0.18437300896801645,-0.051821942300268375,-5.53163,-0.00987151034701128,-0.06596443521245465,1.0787157,0.094875,1.1444563,1.6158958,1.2377413,-0.011074508874253652,-0.008093129863703474,-0.01789037035406782,3.9423834,0.005577259298106263,0.003552401604368427,0.014479815856486056,0.0758800020000061,0.914369783533586,-0.773149460936451,-0.01028014689062573,0.007225636539293312,1.48,0.77,-0.7603994075691128,0.101667,-0.6231859879343128,-0.6040044646858168,1.65766245342105,-0.13491796949449864,0.012667679027683398,0.06652802279181103,0.0023301958949950574,-0.028428475238476025,0.026439045031310116,0.03575955188314772,0.18391584639428693,-2.5999999999999943,-0.5999999999999943,0.3999999999999986,0.08564817057326302,-0.14691911687663062,-63.399999999999864,0.4866552628381775,0.4353180712578455,0.503526321284379,0.30847284212085446,0.30966097917055624
2009-10-01,-0.12058090712377023,-0.015323579049479896,-0.044951331869929945,-0.09866164778563657,0.09549004337514067,-0.0069024677903852805,-0.18158956169834362,-0.02763217344884694,-0.0346353384217597,-0.10961283899626206,-0.0007919388679011874,-0.06483159356042645,-0.15055673319451301,-0.0863527006229079,-0.08570153902378408,-0.1984768530712513,-0.1052947027359803,-0.02379623330859104,-0.026201469140412215,-0.06730738319753549,-0.1651027447151332,-0.02646004949203018,-13.17166,-0.01300024911778408,-0.07778567329688091,2.7484414,0.051686,0.62200392,1.5209969,0.99812671,-0.0013972049606518766,-0.005552591594653045,-0.0034754797280651673,9.0328485,0.012256420836975757,0.011820468600426182,0.013651077277519796,0.0986599950000056,1.1903654188135,-0.7993525917164119,0.00013384342569899843,0.012322757345192059,1.5,1.83,-0.6846364908920367,0.059037,-0.6630511293956534,-0.5994175786380511,1.96996621006464,-0.19317854670039214,-0.021333596847936676,0.06238084332163574,-0.048066102238234265,-0.07649339595715254,-0.022014862569198712,-0.01640758329337011,0.12267685498616032,-2.700000000000003,-0.5,0.0,0.06381973507151173,-0.21020798851840006,-159.0,0.4468503242710187,0.388370674748864,0.45506204924753657,0.36579985171573304,0.339618542310578
2009-11-01,0.1073942196328348,-0.005687693773593239,-0.042661669940549096,-0.04122056601013124,0.03640937688016699,-0.006215837102296895,-0.13872138481027552,-0.004936707127786377,-0.02426625575922081,-0.08806179463300357,0.0052232438936954395,-0.035086109735909865,-0.12818597384434582,-0.06671450414917413,-0.07693482373607807,-0.15262497825988142,-0.07753101969911924,0.004063163546910609,0.010616500924561123,-0.046349105409224656,-0.13970012755753114,-0.005448980139200366,-11.85344,-0.00872224027840307,-0.08858267514212415,3.4182175,0.001849,0.02218543,1.3714917,0.59516993,0.014470744418137116,-0.004512998940456647,0.023449527325911212,9.6001987,0.01448493292136721,0.015357655654320013,0.012481862971340796,0.0429000010000014,0.516016421313492,-0.846495164257065,0.014500478186623589,0.013641297399363594,1.38,0.73,-0.7559480817989754,0.023928,-0.7236896531800122,-0.543886292712591,1.2636603571998,-0.19987121591492496,-0.032518862935154935,0.0779156593524526,-0.031593990803147065,-0.06531221045232805,-0.0055151120836001155,-0.028856077844954697,0.10876367607989668,-2.200000000000003,-0.5999999999999943,0.10000000000000142,0.03977693446189967,-0.22921205715059045,-218.80000000000018,0.3964152725882464,0.3272129112084159,0.3946541920039486,0.30748469974796055,0.31585294941847764
2009-12-01,0.33263067262713264,0.004445279468987096,-0.02306361438456417,-0.0006161484552524854,0.03750218560356444,0.010029564992206197,-0.0434040775455351,0.005420388287860511,-0.011452154979387785,-0.07272664103018034,0.012440729175467347,0.0008258449005049684,-0.10333853780197888,-0.020102110558400277,-0.06389782907880992,-0.09613412284882639,-0.054596841310134536,0.026684774781198684,0.047800181456259416,-0.023494051964521034,-0.11461540110347279,0.01925587738747847,3.44735,-0.0005196582321209675,-0.0916443336598558,4.4097104,0.040687,0.48933596,1.3248615,0.3775118,0.021597366993757028,-0.003065197070503345,0.03431341729674742,8.3951285,0.016713480973741035,0.017720487321363443,0.012562635292637125,0.0383200009999918,0.460810409841406,-0.7616333585726514,0.020681831548434282,0.014982357082177877,1.36,0.66,-0.7139812674627873,0.04122,-0.7323910075606223,-0.5549976381525621,0.684940911159759,-0.2086431533437878,-0.046489494272881515,0.06338667917533236,-0.028017957046417408,-0.07179385497960666,-0.011164524776042128,-0.04980337847428018,0.1451224855739337,-3.4000000000000057,-0.7999999999999972,-0.10000000000000142,0.008684312434180441,-0.2620198591372844,-268.8000000000002,0.30932124755526225,0.29152084875894646,0.3170959576580741,0.1835198792860635,0.23922968906583453
2010-01-01,0.3871966637793318,0.03149789926534741,0.007380779594965858,0.13143796113253448,0.021917298422918563,0.007494938932923745,0.010842919724210809,0.014961225278943502,0.005346182512072417,-0.04127010511940732,0.02726092983373718,0.03862904062024164,-0.06807448431968322,0.019611998398682218,-0.05205816423852205,-0.046300840480454575,-0.04165930134959073,0.05752498169928444,0.08935890664074009,0.0011973750044660392,-0.0749015260199144,0.0326856529594286,-11.50862,-0.003565742047289433,-0.10201535571802367,4.3229021,0.054232,0.65272944,1.1770019,0.38772771,0.020410636769028656,-0.005820305169478068,0.032667029183172325,7.227442,0.018920987388951538,0.022419818115697154,0.011148135816560156,0.0564999989999926,0.680110845940707,-0.8543865605955158,0.022756306139953608,0.016767670704322057,1.2,0.89,-0.5920510636885764,0.050921,-0.8234280980703046,-0.5414131905419993,0.8009251639245601,-0.22086185502922984,-0.07956175593781012,0.05452499969165281,-0.03672761556662785,-0.07713125813916477,-0.01148406377650879,-0.045382264034993014,0.11830354660292475,-2.200000000000003,-0.3999999999999915,0.0,-0.0038239982950738494,-0.28109742344091426,-289.20000000000005,0.2461330695389088,0.18232155679395468,0.23419338750079466,0.21757250626475422,0.2258066687336937
